name,scn_name,bus,type,carrier,p_set
79613 O2,eGon2035,79613,O2,O2,0.018
79614 O2,eGon2035,79614,O2,O2,0.005
79615 O2,eGon2035,79615,O2,O2,0.017
79616 O2,eGon2035,79616,O2,O2,0.021
79617 O2,eGon2035,79617,O2,O2,0.021
79618 O2,eGon2035,79618,O2,O2,0.021
79619 O2,eGon2035,79619,O2,O2,0.017
79620 O2,eGon2035,79620,O2,O2,0.016
79621 O2,eGon2035,79621,O2,O2,0.021
79622 O2,eGon2035,79622,O2,O2,0.017
79623 O2,eGon2035,79623,O2,O2,0.017
79624 O2,eGon2035,79624,O2,O2,0.019
79625 O2,eGon2035,79625,O2,O2,0.026
79626 O2,eGon2035,79626,O2,O2,0.019
79627 O2,eGon2035,79627,O2,O2,0.019
79628 O2,eGon2035,79628,O2,O2,0.017
79629 O2,eGon2035,79629,O2,O2,0.02
79630 O2,eGon2035,79630,O2,O2,0.029
79631 O2,eGon2035,79631,O2,O2,0.018
79632 O2,eGon2035,79632,O2,O2,0.021
79633 O2,eGon2035,79633,O2,O2,0.017
79634 O2,eGon2035,79634,O2,O2,0.017
79635 O2,eGon2035,79635,O2,O2,0.02
79636 O2,eGon2035,79636,O2,O2,0.02
79637 O2,eGon2035,79637,O2,O2,0.022
79638 O2,eGon2035,79638,O2,O2,0.012
79639 O2,eGon2035,79639,O2,O2,0.02
79640 O2,eGon2035,79640,O2,O2,0.021
79641 O2,eGon2035,79641,O2,O2,0.021
79642 O2,eGon2035,79642,O2,O2,0.02
79643 O2,eGon2035,79643,O2,O2,0.009
79644 O2,eGon2035,79644,O2,O2,0.022
79645 O2,eGon2035,79645,O2,O2,0.02
79646 O2,eGon2035,79646,O2,O2,0.019
79647 O2,eGon2035,79647,O2,O2,0.018
79648 O2,eGon2035,79648,O2,O2,0.018
79649 O2,eGon2035,79649,O2,O2,0.017
79650 O2,eGon2035,79650,O2,O2,0.018
79651 O2,eGon2035,79651,O2,O2,0.02
79652 O2,eGon2035,79652,O2,O2,0.014
79653 O2,eGon2035,79653,O2,O2,0.025
79654 O2,eGon2035,79654,O2,O2,0.018
79655 O2,eGon2035,79655,O2,O2,0.021
79656 O2,eGon2035,79656,O2,O2,0.022
79657 O2,eGon2035,79657,O2,O2,0.02
79658 O2,eGon2035,79658,O2,O2,0.01
79659 O2,eGon2035,79659,O2,O2,0.018
79660 O2,eGon2035,79660,O2,O2,0.019
79661 O2,eGon2035,79661,O2,O2,0.018
79662 O2,eGon2035,79662,O2,O2,0.013
79663 O2,eGon2035,79663,O2,O2,0.017
79664 O2,eGon2035,79664,O2,O2,0.02
79665 O2,eGon2035,79665,O2,O2,0.02
79666 O2,eGon2035,79666,O2,O2,0.024
79667 O2,eGon2035,79667,O2,O2,0.031
79668 O2,eGon2035,79668,O2,O2,0.007
79669 O2,eGon2035,79669,O2,O2,0.02
79670 O2,eGon2035,79670,O2,O2,0.018
79671 O2,eGon2035,79671,O2,O2,0.019
79672 O2,eGon2035,79672,O2,O2,0.022
79673 O2,eGon2035,79673,O2,O2,0.018
79674 O2,eGon2035,79674,O2,O2,0.02
79675 O2,eGon2035,79675,O2,O2,0.018
79676 O2,eGon2035,79676,O2,O2,0.016
79677 O2,eGon2035,79677,O2,O2,0.018
79678 O2,eGon2035,79678,O2,O2,0.016
79679 O2,eGon2035,79679,O2,O2,0.019
79680 O2,eGon2035,79680,O2,O2,0.022
79681 O2,eGon2035,79681,O2,O2,0.016
79682 O2,eGon2035,79682,O2,O2,0.012
79683 O2,eGon2035,79683,O2,O2,0.025
79684 O2,eGon2035,79684,O2,O2,0.019
79685 O2,eGon2035,79685,O2,O2,0.014
79686 O2,eGon2035,79686,O2,O2,0.02
79687 O2,eGon2035,79687,O2,O2,0.019
79688 O2,eGon2035,79688,O2,O2,0.016
79689 O2,eGon2035,79689,O2,O2,0.018
79690 O2,eGon2035,79690,O2,O2,0.016
79691 O2,eGon2035,79691,O2,O2,0.011
79692 O2,eGon2035,79692,O2,O2,0.019
79693 O2,eGon2035,79693,O2,O2,0.016
79694 O2,eGon2035,79694,O2,O2,0.02
79695 O2,eGon2035,79695,O2,O2,0.013
79696 O2,eGon2035,79696,O2,O2,0.009
79697 O2,eGon2035,79697,O2,O2,0.019
79698 O2,eGon2035,79698,O2,O2,0.019
79699 O2,eGon2035,79699,O2,O2,0.019
79700 O2,eGon2035,79700,O2,O2,0.016
79701 O2,eGon2035,79701,O2,O2,0.02
79702 O2,eGon2035,79702,O2,O2,0.013
79703 O2,eGon2035,79703,O2,O2,0.008
79704 O2,eGon2035,79704,O2,O2,0.021
79705 O2,eGon2035,79705,O2,O2,0.018
79706 O2,eGon2035,79706,O2,O2,0.018
79707 O2,eGon2035,79707,O2,O2,0.016
79708 O2,eGon2035,79708,O2,O2,0.015
79709 O2,eGon2035,79709,O2,O2,0.012
79710 O2,eGon2035,79710,O2,O2,0.012
79711 O2,eGon2035,79711,O2,O2,0.019
79712 O2,eGon2035,79712,O2,O2,0.016
79713 O2,eGon2035,79713,O2,O2,0.018
79714 O2,eGon2035,79714,O2,O2,0.017
79715 O2,eGon2035,79715,O2,O2,0.025
79716 O2,eGon2035,79716,O2,O2,0.015
79717 O2,eGon2035,79717,O2,O2,0.021
79718 O2,eGon2035,79718,O2,O2,0.016
79719 O2,eGon2035,79719,O2,O2,0.02
79720 O2,eGon2035,79720,O2,O2,0.018
79721 O2,eGon2035,79721,O2,O2,0.019
79722 O2,eGon2035,79722,O2,O2,0.02
79723 O2,eGon2035,79723,O2,O2,0.022
79724 O2,eGon2035,79724,O2,O2,0.018
79725 O2,eGon2035,79725,O2,O2,0.018
79726 O2,eGon2035,79726,O2,O2,0.016
79727 O2,eGon2035,79727,O2,O2,0.012
79728 O2,eGon2035,79728,O2,O2,0.021
79729 O2,eGon2035,79729,O2,O2,0.019
79730 O2,eGon2035,79730,O2,O2,0.018
79731 O2,eGon2035,79731,O2,O2,0.019
79732 O2,eGon2035,79732,O2,O2,0.022
79733 O2,eGon2035,79733,O2,O2,0.02
79734 O2,eGon2035,79734,O2,O2,0.018
79735 O2,eGon2035,79735,O2,O2,0.019
79736 O2,eGon2035,79736,O2,O2,0.007
79737 O2,eGon2035,79737,O2,O2,0.02
79738 O2,eGon2035,79738,O2,O2,0.018
79739 O2,eGon2035,79739,O2,O2,0.014
79740 O2,eGon2035,79740,O2,O2,0.016
79741 O2,eGon2035,79741,O2,O2,0.018
79742 O2,eGon2035,79742,O2,O2,0.019
79743 O2,eGon2035,79743,O2,O2,0.011
79744 O2,eGon2035,79744,O2,O2,0.021
79745 O2,eGon2035,79745,O2,O2,0.011
79746 O2,eGon2035,79746,O2,O2,0.024
79747 O2,eGon2035,79747,O2,O2,0.012
79748 O2,eGon2035,79748,O2,O2,0.01
79749 O2,eGon2035,79749,O2,O2,0.018
79750 O2,eGon2035,79750,O2,O2,0.011
79751 O2,eGon2035,79751,O2,O2,0.015
79752 O2,eGon2035,79752,O2,O2,0.013
79753 O2,eGon2035,79753,O2,O2,0.012
79754 O2,eGon2035,79754,O2,O2,0.008
79755 O2,eGon2035,79755,O2,O2,0.012
79756 O2,eGon2035,79756,O2,O2,0.013
79757 O2,eGon2035,79757,O2,O2,0.014
79758 O2,eGon2035,79758,O2,O2,0.017
79759 O2,eGon2035,79759,O2,O2,0.011
79760 O2,eGon2035,79760,O2,O2,0.019
79761 O2,eGon2035,79761,O2,O2,0.026
79762 O2,eGon2035,79762,O2,O2,0.016
79763 O2,eGon2035,79763,O2,O2,0.019
79764 O2,eGon2035,79764,O2,O2,0.016
79765 O2,eGon2035,79765,O2,O2,0.013
79766 O2,eGon2035,79766,O2,O2,0.013
79767 O2,eGon2035,79767,O2,O2,0.012
79768 O2,eGon2035,79768,O2,O2,0.017
79769 O2,eGon2035,79769,O2,O2,0.014
79770 O2,eGon2035,79770,O2,O2,0.013
79771 O2,eGon2035,79771,O2,O2,0.016
79772 O2,eGon2035,79772,O2,O2,0.022
79773 O2,eGon2035,79773,O2,O2,0.019
79774 O2,eGon2035,79774,O2,O2,0.015
79775 O2,eGon2035,79775,O2,O2,0.022
79776 O2,eGon2035,79776,O2,O2,0.022
79777 O2,eGon2035,79777,O2,O2,0.022
79778 O2,eGon2035,79778,O2,O2,0.02
79779 O2,eGon2035,79779,O2,O2,0.017
79780 O2,eGon2035,79780,O2,O2,0.006
79781 O2,eGon2035,79781,O2,O2,0.008
79782 O2,eGon2035,79782,O2,O2,0.019
79783 O2,eGon2035,79783,O2,O2,0.015
79784 O2,eGon2035,79784,O2,O2,0.014
79785 O2,eGon2035,79785,O2,O2,0.022
79786 O2,eGon2035,79786,O2,O2,0.021
79787 O2,eGon2035,79787,O2,O2,0.015
79788 O2,eGon2035,79788,O2,O2,0.02
79789 O2,eGon2035,79789,O2,O2,0.02
79790 O2,eGon2035,79790,O2,O2,0.021
79791 O2,eGon2035,79791,O2,O2,0.018
79792 O2,eGon2035,79792,O2,O2,0.022
79793 O2,eGon2035,79793,O2,O2,0.013
79794 O2,eGon2035,79794,O2,O2,0.02
79795 O2,eGon2035,79795,O2,O2,0.022
79796 O2,eGon2035,79796,O2,O2,0.017
79797 O2,eGon2035,79797,O2,O2,0.017
79798 O2,eGon2035,79798,O2,O2,0.02
79799 O2,eGon2035,79799,O2,O2,0.012
79800 O2,eGon2035,79800,O2,O2,0.013
79801 O2,eGon2035,79801,O2,O2,0.015
79802 O2,eGon2035,79802,O2,O2,0.021
79803 O2,eGon2035,79803,O2,O2,0.021
79804 O2,eGon2035,79804,O2,O2,0.016
79805 O2,eGon2035,79805,O2,O2,0.015
79806 O2,eGon2035,79806,O2,O2,0.021
79807 O2,eGon2035,79807,O2,O2,0.018
79808 O2,eGon2035,79808,O2,O2,0.018
79809 O2,eGon2035,79809,O2,O2,0.018
79810 O2,eGon2035,79810,O2,O2,0.019
79811 O2,eGon2035,79811,O2,O2,0.021
79812 O2,eGon2035,79812,O2,O2,0.014
79813 O2,eGon2035,79813,O2,O2,0.016
79814 O2,eGon2035,79814,O2,O2,0.018
79815 O2,eGon2035,79815,O2,O2,0.033
79816 O2,eGon2035,79816,O2,O2,0.011
79817 O2,eGon2035,79817,O2,O2,0.017
79818 O2,eGon2035,79818,O2,O2,0.019
79819 O2,eGon2035,79819,O2,O2,0.02
79820 O2,eGon2035,79820,O2,O2,0.019
79821 O2,eGon2035,79821,O2,O2,0.02
79822 O2,eGon2035,79822,O2,O2,0.012
79823 O2,eGon2035,79823,O2,O2,0.014
79824 O2,eGon2035,79824,O2,O2,0.015
79825 O2,eGon2035,79825,O2,O2,0.013
79826 O2,eGon2035,79826,O2,O2,0.016
79827 O2,eGon2035,79827,O2,O2,0.01
79828 O2,eGon2035,79828,O2,O2,0.017
79829 O2,eGon2035,79829,O2,O2,0.02
79830 O2,eGon2035,79830,O2,O2,0.014
79831 O2,eGon2035,79831,O2,O2,0.008
79832 O2,eGon2035,79832,O2,O2,0.014
79833 O2,eGon2035,79833,O2,O2,0.013
79834 O2,eGon2035,79834,O2,O2,0.014
79835 O2,eGon2035,79835,O2,O2,0.024
79836 O2,eGon2035,79836,O2,O2,0.021
79837 O2,eGon2035,79837,O2,O2,0.013
79838 O2,eGon2035,79838,O2,O2,0.025
79839 O2,eGon2035,79839,O2,O2,0.013
79840 O2,eGon2035,79840,O2,O2,0.014
79841 O2,eGon2035,79841,O2,O2,0.018
79842 O2,eGon2035,79842,O2,O2,0.013
79843 O2,eGon2035,79843,O2,O2,0.016
79844 O2,eGon2035,79844,O2,O2,0.012
79845 O2,eGon2035,79845,O2,O2,0.02
79846 O2,eGon2035,79846,O2,O2,0.015
79847 O2,eGon2035,79847,O2,O2,0.022
79848 O2,eGon2035,79848,O2,O2,0.022
79849 O2,eGon2035,79849,O2,O2,0.013
79850 O2,eGon2035,79850,O2,O2,0.018
79851 O2,eGon2035,79851,O2,O2,0.009
79852 O2,eGon2035,79852,O2,O2,0.022
79853 O2,eGon2035,79853,O2,O2,0.013
79854 O2,eGon2035,79854,O2,O2,0.017
79855 O2,eGon2035,79855,O2,O2,0.017
79856 O2,eGon2035,79856,O2,O2,0.018
79857 O2,eGon2035,79857,O2,O2,0.02
79858 O2,eGon2035,79858,O2,O2,0.02
79859 O2,eGon2035,79859,O2,O2,0.02
79860 O2,eGon2035,79860,O2,O2,0.017
79861 O2,eGon2035,79861,O2,O2,0.018
79862 O2,eGon2035,79862,O2,O2,0.009
79863 O2,eGon2035,79863,O2,O2,0.011
79864 O2,eGon2035,79864,O2,O2,0.01
79865 O2,eGon2035,79865,O2,O2,0.015
79866 O2,eGon2035,79866,O2,O2,0.017
79867 O2,eGon2035,79867,O2,O2,0.005
79868 O2,eGon2035,79868,O2,O2,0.009
79869 O2,eGon2035,79869,O2,O2,0.015
79870 O2,eGon2035,79870,O2,O2,0.015
79871 O2,eGon2035,79871,O2,O2,0.012
79872 O2,eGon2035,79872,O2,O2,0.019
79873 O2,eGon2035,79873,O2,O2,0.014
79874 O2,eGon2035,79874,O2,O2,0.02
79875 O2,eGon2035,79875,O2,O2,0.012
79876 O2,eGon2035,79876,O2,O2,0.016
79877 O2,eGon2035,79877,O2,O2,0.018
79878 O2,eGon2035,79878,O2,O2,0.011
79879 O2,eGon2035,79879,O2,O2,0.018
79880 O2,eGon2035,79880,O2,O2,0.019
79881 O2,eGon2035,79881,O2,O2,0.021
79882 O2,eGon2035,79882,O2,O2,0.011
79883 O2,eGon2035,79883,O2,O2,0.014
79884 O2,eGon2035,79884,O2,O2,0.016
79885 O2,eGon2035,79885,O2,O2,0.012
79886 O2,eGon2035,79886,O2,O2,0.007
79887 O2,eGon2035,79887,O2,O2,0.012
79888 O2,eGon2035,79888,O2,O2,0.013
79889 O2,eGon2035,79889,O2,O2,0.012
79890 O2,eGon2035,79890,O2,O2,0.01
79891 O2,eGon2035,79891,O2,O2,0.018
79892 O2,eGon2035,79892,O2,O2,0.018
79893 O2,eGon2035,79893,O2,O2,0.012
79894 O2,eGon2035,79894,O2,O2,0.014
79895 O2,eGon2035,79895,O2,O2,0.023
79896 O2,eGon2035,79896,O2,O2,0.009
79897 O2,eGon2035,79897,O2,O2,0.017
79898 O2,eGon2035,79898,O2,O2,0.015
79899 O2,eGon2035,79899,O2,O2,0.017
79900 O2,eGon2035,79900,O2,O2,0.009
79901 O2,eGon2035,79901,O2,O2,0.013
79902 O2,eGon2035,79902,O2,O2,0.019
79903 O2,eGon2035,79903,O2,O2,0.019
79904 O2,eGon2035,79904,O2,O2,0.01
79905 O2,eGon2035,79905,O2,O2,0.013
79906 O2,eGon2035,79906,O2,O2,0.016
79908 O2,eGon2035,79908,O2,O2,0.014
79909 O2,eGon2035,79909,O2,O2,0.015
79910 O2,eGon2035,79910,O2,O2,0.024
79911 O2,eGon2035,79911,O2,O2,0.012
79912 O2,eGon2035,79912,O2,O2,0.014
79913 O2,eGon2035,79913,O2,O2,0.017
79914 O2,eGon2035,79914,O2,O2,0.016
79915 O2,eGon2035,79915,O2,O2,0.026
79916 O2,eGon2035,79916,O2,O2,0.017
79917 O2,eGon2035,79917,O2,O2,0.018
79918 O2,eGon2035,79918,O2,O2,0.01
79919 O2,eGon2035,79919,O2,O2,0.005
79920 O2,eGon2035,79920,O2,O2,0.02
79921 O2,eGon2035,79921,O2,O2,0.025
79922 O2,eGon2035,79922,O2,O2,0.005
79923 O2,eGon2035,79923,O2,O2,0.008
79924 O2,eGon2035,79924,O2,O2,0.018
79925 O2,eGon2035,79925,O2,O2,0.018
79926 O2,eGon2035,79926,O2,O2,0.014
79927 O2,eGon2035,79927,O2,O2,0.01
79928 O2,eGon2035,79928,O2,O2,0.012
79929 O2,eGon2035,79929,O2,O2,0.019
79930 O2,eGon2035,79930,O2,O2,0.01
79931 O2,eGon2035,79931,O2,O2,0.022
79932 O2,eGon2035,79932,O2,O2,0.007
79933 O2,eGon2035,79933,O2,O2,0.019
79934 O2,eGon2035,79934,O2,O2,0.019
79935 O2,eGon2035,79935,O2,O2,0.006
79936 O2,eGon2035,79936,O2,O2,0.015
79941 O2,eGon2035,79941,O2,O2,0.022
79943 O2,eGon2035,79943,O2,O2,0.008
79944 O2,eGon2035,79944,O2,O2,0.018
79945 O2,eGon2035,79945,O2,O2,0.016
79946 O2,eGon2035,79946,O2,O2,0.019
79947 O2,eGon2035,79947,O2,O2,0.01
79948 O2,eGon2035,79948,O2,O2,0.02
79949 O2,eGon2035,79949,O2,O2,0.015
79950 O2,eGon2035,79950,O2,O2,0.013
79951 O2,eGon2035,79951,O2,O2,0.02
79952 O2,eGon2035,79952,O2,O2,0.017
79953 O2,eGon2035,79953,O2,O2,0.02
79954 O2,eGon2035,79954,O2,O2,0.02
79955 O2,eGon2035,79955,O2,O2,0.02
79956 O2,eGon2035,79956,O2,O2,0.008
79957 O2,eGon2035,79957,O2,O2,0.016
79958 O2,eGon2035,79958,O2,O2,0.009
79959 O2,eGon2035,79959,O2,O2,0.013
79960 O2,eGon2035,79960,O2,O2,0.017
79961 O2,eGon2035,79961,O2,O2,0.005
79962 O2,eGon2035,79962,O2,O2,0.019
79963 O2,eGon2035,79963,O2,O2,0.017
79964 O2,eGon2035,79964,O2,O2,0.012
79965 O2,eGon2035,79965,O2,O2,0.01
79966 O2,eGon2035,79966,O2,O2,0.017
79967 O2,eGon2035,79967,O2,O2,0.014
79968 O2,eGon2035,79968,O2,O2,0.021
79969 O2,eGon2035,79969,O2,O2,0.021
79970 O2,eGon2035,79970,O2,O2,0.021
79971 O2,eGon2035,79971,O2,O2,0.014
79972 O2,eGon2035,79972,O2,O2,0.016
79973 O2,eGon2035,79973,O2,O2,0.013
79974 O2,eGon2035,79974,O2,O2,0.018
79975 O2,eGon2035,79975,O2,O2,0.015
79976 O2,eGon2035,79976,O2,O2,0.017
79977 O2,eGon2035,79977,O2,O2,0.017
79978 O2,eGon2035,79978,O2,O2,0.02
79979 O2,eGon2035,79979,O2,O2,0.017
79980 O2,eGon2035,79980,O2,O2,0.009
79981 O2,eGon2035,79981,O2,O2,0.032
79982 O2,eGon2035,79982,O2,O2,0.015
79983 O2,eGon2035,79983,O2,O2,0.01
79984 O2,eGon2035,79984,O2,O2,0.014
79985 O2,eGon2035,79985,O2,O2,0.019
79986 O2,eGon2035,79986,O2,O2,0.013
79987 O2,eGon2035,79987,O2,O2,0.01
79988 O2,eGon2035,79988,O2,O2,0.013
79989 O2,eGon2035,79989,O2,O2,0.017
79990 O2,eGon2035,79990,O2,O2,0.013
79991 O2,eGon2035,79991,O2,O2,0.016
79992 O2,eGon2035,79992,O2,O2,0.009
79993 O2,eGon2035,79993,O2,O2,0.013
79994 O2,eGon2035,79994,O2,O2,0.013
79995 O2,eGon2035,79995,O2,O2,0.01
79996 O2,eGon2035,79996,O2,O2,0.01
79997 O2,eGon2035,79997,O2,O2,0.012
79998 O2,eGon2035,79998,O2,O2,0.014
79999 O2,eGon2035,79999,O2,O2,0.011
8 AC,eGon2035,8,,AC,0.0
80 AC,eGon2035,80,,AC,0.0
80000 O2,eGon2035,80000,O2,O2,0.005
80001 O2,eGon2035,80001,O2,O2,0.012
80002 O2,eGon2035,80002,O2,O2,0.013
80003 O2,eGon2035,80003,O2,O2,0.018
80004 O2,eGon2035,80004,O2,O2,0.008
80005 O2,eGon2035,80005,O2,O2,0.008
80006 O2,eGon2035,80006,O2,O2,0.011
80007 O2,eGon2035,80007,O2,O2,0.01
80008 O2,eGon2035,80008,O2,O2,0.014
80009 O2,eGon2035,80009,O2,O2,0.016
80010 O2,eGon2035,80010,O2,O2,0.012
80011 O2,eGon2035,80011,O2,O2,0.012
80013 O2,eGon2035,80013,O2,O2,0.005
80014 O2,eGon2035,80014,O2,O2,0.013
80015 O2,eGon2035,80015,O2,O2,0.018
80016 O2,eGon2035,80016,O2,O2,0.012
80017 O2,eGon2035,80017,O2,O2,0.013
80018 O2,eGon2035,80018,O2,O2,0.016
80019 O2,eGon2035,80019,O2,O2,0.013
80020 O2,eGon2035,80020,O2,O2,0.017
80021 O2,eGon2035,80021,O2,O2,0.017
80022 O2,eGon2035,80022,O2,O2,0.009
80023 O2,eGon2035,80023,O2,O2,0.005
80024 O2,eGon2035,80024,O2,O2,0.013
80025 O2,eGon2035,80025,O2,O2,0.016
80026 O2,eGon2035,80026,O2,O2,0.013
80027 O2,eGon2035,80027,O2,O2,0.017
80028 O2,eGon2035,80028,O2,O2,0.021
80029 O2,eGon2035,80029,O2,O2,0.011
80030 O2,eGon2035,80030,O2,O2,0.017
80031 O2,eGon2035,80031,O2,O2,0.018
80032 O2,eGon2035,80032,O2,O2,0.007
80033 O2,eGon2035,80033,O2,O2,0.013
80034 O2,eGon2035,80034,O2,O2,0.013
80035 O2,eGon2035,80035,O2,O2,0.016
80036 O2,eGon2035,80036,O2,O2,0.015
80037 O2,eGon2035,80037,O2,O2,0.012
80038 O2,eGon2035,80038,O2,O2,0.013
80039 O2,eGon2035,80039,O2,O2,0.022
80040 O2,eGon2035,80040,O2,O2,0.014
80041 O2,eGon2035,80041,O2,O2,0.011
80042 O2,eGon2035,80042,O2,O2,0.013
80043 O2,eGon2035,80043,O2,O2,0.017
80044 O2,eGon2035,80044,O2,O2,0.01
80045 O2,eGon2035,80045,O2,O2,0.015
80046 O2,eGon2035,80046,O2,O2,0.014
80047 O2,eGon2035,80047,O2,O2,0.006
80048 O2,eGon2035,80048,O2,O2,0.022
80049 O2,eGon2035,80049,O2,O2,0.015
80050 O2,eGon2035,80050,O2,O2,0.01
80051 O2,eGon2035,80051,O2,O2,0.007
80052 O2,eGon2035,80052,O2,O2,0.006
80053 O2,eGon2035,80053,O2,O2,0.006
80054 O2,eGon2035,80054,O2,O2,0.011
80055 O2,eGon2035,80055,O2,O2,0.013
80056 O2,eGon2035,80056,O2,O2,0.007
80057 O2,eGon2035,80057,O2,O2,0.014
80058 O2,eGon2035,80058,O2,O2,0.021
80059 O2,eGon2035,80059,O2,O2,0.015
80060 O2,eGon2035,80060,O2,O2,0.014
80061 O2,eGon2035,80061,O2,O2,0.015
80062 O2,eGon2035,80062,O2,O2,0.021
80063 O2,eGon2035,80063,O2,O2,0.011
80064 O2,eGon2035,80064,O2,O2,0.008
80065 O2,eGon2035,80065,O2,O2,0.01
80066 O2,eGon2035,80066,O2,O2,0.015
80067 O2,eGon2035,80067,O2,O2,0.007
80068 O2,eGon2035,80068,O2,O2,0.01
80069 O2,eGon2035,80069,O2,O2,0.013
80070 O2,eGon2035,80070,O2,O2,0.015
80071 O2,eGon2035,80071,O2,O2,0.009
80072 O2,eGon2035,80072,O2,O2,0.015
80073 O2,eGon2035,80073,O2,O2,0.011
80074 O2,eGon2035,80074,O2,O2,0.005
80075 O2,eGon2035,80075,O2,O2,0.008
80076 O2,eGon2035,80076,O2,O2,0.015
80077 O2,eGon2035,80077,O2,O2,0.017
80078 O2,eGon2035,80078,O2,O2,0.011
80079 O2,eGon2035,80079,O2,O2,0.014
80080 O2,eGon2035,80080,O2,O2,0.014
80081 O2,eGon2035,80081,O2,O2,0.013
80082 O2,eGon2035,80082,O2,O2,0.011
80083 O2,eGon2035,80083,O2,O2,0.011
80084 O2,eGon2035,80084,O2,O2,0.015
80085 O2,eGon2035,80085,O2,O2,0.013
80086 O2,eGon2035,80086,O2,O2,0.02
80087 O2,eGon2035,80087,O2,O2,0.011
80088 O2,eGon2035,80088,O2,O2,0.017
80089 O2,eGon2035,80089,O2,O2,0.017
80090 O2,eGon2035,80090,O2,O2,0.011
80091 O2,eGon2035,80091,O2,O2,0.011
80092 O2,eGon2035,80092,O2,O2,0.017
80093 O2,eGon2035,80093,O2,O2,0.009
80094 O2,eGon2035,80094,O2,O2,0.013
80095 O2,eGon2035,80095,O2,O2,0.01
80096 O2,eGon2035,80096,O2,O2,0.017
80097 O2,eGon2035,80097,O2,O2,0.012
80098 O2,eGon2035,80098,O2,O2,0.014
80099 O2,eGon2035,80099,O2,O2,0.011
80100 O2,eGon2035,80100,O2,O2,0.01
80101 O2,eGon2035,80101,O2,O2,0.013
80102 O2,eGon2035,80102,O2,O2,0.012
80103 O2,eGon2035,80103,O2,O2,0.017
80104 O2,eGon2035,80104,O2,O2,0.009
80105 O2,eGon2035,80105,O2,O2,0.015
80106 O2,eGon2035,80106,O2,O2,0.007
80107 O2,eGon2035,80107,O2,O2,0.016
80108 O2,eGon2035,80108,O2,O2,0.022
80109 O2,eGon2035,80109,O2,O2,0.007
80110 O2,eGon2035,80110,O2,O2,0.01
80111 O2,eGon2035,80111,O2,O2,0.017
80112 O2,eGon2035,80112,O2,O2,0.014
80113 O2,eGon2035,80113,O2,O2,0.02
80114 O2,eGon2035,80114,O2,O2,0.007
80115 O2,eGon2035,80115,O2,O2,0.017
80116 O2,eGon2035,80116,O2,O2,0.009
80117 O2,eGon2035,80117,O2,O2,0.015
80118 O2,eGon2035,80118,O2,O2,0.014
80119 O2,eGon2035,80119,O2,O2,0.009
80120 O2,eGon2035,80120,O2,O2,0.012
80121 O2,eGon2035,80121,O2,O2,0.011
80122 O2,eGon2035,80122,O2,O2,0.005
80123 O2,eGon2035,80123,O2,O2,0.009
80124 O2,eGon2035,80124,O2,O2,0.014
80125 O2,eGon2035,80125,O2,O2,0.017
80126 O2,eGon2035,80126,O2,O2,0.016
80127 O2,eGon2035,80127,O2,O2,0.014
80128 O2,eGon2035,80128,O2,O2,0.017
80129 O2,eGon2035,80129,O2,O2,0.015
80130 O2,eGon2035,80130,O2,O2,0.008
80131 O2,eGon2035,80131,O2,O2,0.017
80132 O2,eGon2035,80132,O2,O2,0.018
80133 O2,eGon2035,80133,O2,O2,0.01
80134 O2,eGon2035,80134,O2,O2,0.007
80135 O2,eGon2035,80135,O2,O2,0.012
80136 O2,eGon2035,80136,O2,O2,0.012
80137 O2,eGon2035,80137,O2,O2,0.018
80138 O2,eGon2035,80138,O2,O2,0.014
80139 O2,eGon2035,80139,O2,O2,0.012
80140 O2,eGon2035,80140,O2,O2,0.013
80141 O2,eGon2035,80141,O2,O2,0.009
80142 O2,eGon2035,80142,O2,O2,0.012
80143 O2,eGon2035,80143,O2,O2,0.015
80144 O2,eGon2035,80144,O2,O2,0.012
80145 O2,eGon2035,80145,O2,O2,0.014
80146 O2,eGon2035,80146,O2,O2,0.01
80147 O2,eGon2035,80147,O2,O2,0.012
80148 O2,eGon2035,80148,O2,O2,0.015
80149 O2,eGon2035,80149,O2,O2,0.006
80150 O2,eGon2035,80150,O2,O2,0.016
80151 O2,eGon2035,80151,O2,O2,0.006
80152 O2,eGon2035,80152,O2,O2,0.016
80153 O2,eGon2035,80153,O2,O2,0.009
80154 O2,eGon2035,80154,O2,O2,0.013
80155 O2,eGon2035,80155,O2,O2,0.013
80156 O2,eGon2035,80156,O2,O2,0.012
80157 O2,eGon2035,80157,O2,O2,0.014
80158 O2,eGon2035,80158,O2,O2,0.014
80159 O2,eGon2035,80159,O2,O2,0.01
80160 O2,eGon2035,80160,O2,O2,0.012
80161 O2,eGon2035,80161,O2,O2,0.018
80162 O2,eGon2035,80162,O2,O2,0.019
80163 O2,eGon2035,80163,O2,O2,0.012
80164 O2,eGon2035,80164,O2,O2,0.012
80165 O2,eGon2035,80165,O2,O2,0.011
80166 O2,eGon2035,80166,O2,O2,0.009
80167 O2,eGon2035,80167,O2,O2,0.014
80168 O2,eGon2035,80168,O2,O2,0.015
80169 O2,eGon2035,80169,O2,O2,0.01
80170 O2,eGon2035,80170,O2,O2,0.011
80171 O2,eGon2035,80171,O2,O2,0.005
80172 O2,eGon2035,80172,O2,O2,0.01
80173 O2,eGon2035,80173,O2,O2,0.013
80174 O2,eGon2035,80174,O2,O2,0.012
80175 O2,eGon2035,80175,O2,O2,0.009
80176 O2,eGon2035,80176,O2,O2,0.007
